"PC1","PC2","Depth","Facies"
-2.23817533813594,-0.635079739948574,8.14,"ZC2A"
-2.0289578746531,-0.227629850153639,8.16,"ZC2A"
-2.62545727764037,-0.884835854150398,8.18,"ZC2A"
-3.16100047074925,-1.1380629946786,8.2,"ZC2A"
-2.74839643461963,-0.593330375160212,8.22,"ZC2A"
-1.44585825915343,-1.27350668763263,8.24,"ZC2A"
-1.32255223920186,-1.14371135933344,8.26,"ZC2A"
-1.10404934200585,-0.449535548523801,8.28,"ZC2A"
-0.258479538532657,-0.224626890213855,8.3,"ZC2A"
-0.379274283588466,-0.607371957978597,8.32,"ZC2A"
0.937254176312669,0.135558805518084,8.34,"ZC2A"
0.752449724603143,0.0695864170559,8.36,"ZC2A"
2.47474238886802,2.86129962603375,8.38,"ZC2A"
1.95629828264312,0.972087408164423,8.4,"ZC2A"
1.24207992356819,0.717223973146214,8.42,"ZC2A"
1.72893668021412,2.16588553134267,8.44,"ZC2A"
0.770953035009262,0.21970034691814,8.46,"ZC2A"
1.32264668682449,0.345695320437513,8.48,"ZC2A"
1.72678797984524,0.54901007635295,8.5,"ZC2A"
1.87432596044917,0.186886652297155,8.52,"ZC2A"
1.126755174602,-0.019087431743692,8.54,"ZC2A"
1.82880323018555,-0.419490981862338,8.56,"ZC2A"
1.79209522564401,-1.22718480494721,8.58,"ZC2A"
2.14564826405792,-0.548429245066612,8.6,"ZC2A"
1.25501801093415,-0.57933525999293,8.62,"ZC2A"
1.69590382351071,-0.219589297779486,8.64,"ZC2A"
1.55827312048187,-0.176710202917612,8.66,"ZC2A"
0.980911136514295,-0.795981739324227,8.68,"ZC2A"
1.91503471123571,-0.370784152609253,8.7,"ZC2A"
1.26202218541114,-0.999321684211172,8.72,"ZC2A"
2.36926855849718,-0.918421041498132,8.74,"ZC2A"
2.48085171189132,-0.970773933010245,8.76,"ZC2A"
1.71286945074774,-1.60842169204231,8.78,"ZC2A"
1.74399051734932,-0.813287169768634,8.8,"ZC2A"
1.58616293975907,-1.07643264909716,8.82,"ZC2A"
1.8209960298073,-0.43210639304125,8.84,"ZC2A"
1.61631694790905,-0.388008072076992,8.86,"ZC2A"
