-68.9201,1.88003,10.0604,33.2847,20.6213,52.5557,80.9087,29.3517,11.5472,17.5376,5.85311,344.324,19.0883,1.35636,7.58144,25.5716,7.59239,2.34625,2.01429,6.0513,6.68957,0.00946333,63.2044
-58.245,13.6417,10.0604,30.6061,19.6753,52.5557,63.8457,33.3872,15.0851,19.0045,4.62137,341.819,2.72984,5.61911,7.90967,26.9915,5.30183,0.115808,0.731295,3.49097,5.08358,0.00765869,64.3909
-64.4126,13.6417,10.0604,36.3634,13.0194,49.3906,63.8457,23.719,18.0822,18.6231,6.83757,331.175,2.72984,9.20734,6.80086,23.1331,9.69445,3.79705,9.95808,4.2914,4.76468,0.00709013,63.5852
-47.9182,19.3916,10.0604,36.3634,15.3907,48.0836,79.4817,15.7721,14.4821,17.2908,4.18004,324.582,2.72984,3.25183,5.15511,31.4248,12.1463,8.40793,5.2567,10.3808,11.8143,0.0300343,68.5616
-72.6246,18.6361,11.6057,41.6765,17.6677,46.1131,82.6971,25.5267,10.6618,8.9933,2.4491,326.112,1.024,5.36039,4.45743,22.53,5.89256,8.96761,9.62643,14.5112,20.7791,0.0395113,66.6526
-66.6409,18.0078,11.6057,40.6593,18.5732,50.5876,82.6971,22.1676,0.476926,8.9933,3.85079,322.699,13.9003,15.2583,1.85288,12.4093,10.2181,7.86166,1.15825,12.4263,16.4491,0.0174453,66.951
-70.8816,18.9359,11.6057,44.6354,2.8332,50.5876,82.6971,24.0086,5.63941,11.6478,12.3911,341.698,10.6057,8.63636,6.79637,6.64189,1.8847,6.99396,23.7363,14.9947,14.6524,0.0174453,64.0174
-63.011,14.6338,13.9216,34.942,15.2366,37.1126,52.7746,38.723,24.8489,16.9136,1.2482,331.851,22.3931,3.24265,5.56257,7.96814,1.8847,2.22002,17.5117,26.9259,22.6976,0.0183633,63.895
-60.7349,14.1796,12.9845,31.9232,14.0906,51.7564,46.0882,52.3243,24.8489,4.49757,4.356,330.049,25.6802,12.9093,5.70546,4.7408,1.42908,1.94735,7.40047,5.55649,30.9682,0.016882,64.9854
-66.4469,15.6292,15.9726,33.8813,15.4884,45.7081,46.0882,43.5006,18.0528,24.0225,9.93847,323.963,22.5223,3.73853,5.44802,9.32792,4.84259,8.36061,2.19744,15.3859,14.9029,0.010391,63.414
-68.4318,8.52839,3.41525,35.0374,19.3091,26.6209,53.0629,33.272,53.5733,17.3541,2.57367,336.09,24.1577,5.8355,7.66821,10.306,14.6399,10.0624,5.06398,23.7385,38.8214,0.0154218,65.6627
-46.8854,8.21876,6.15408,35.5848,9.52243,31.1402,55.7271,26.5194,59.2945,18.7199,1.97821,335.417,14.5542,3.43415,5.3745,11.0126,11.4449,0.199608,3.8553,33.0862,21.9849,0.0255913,69.1055
-72.0104,4.87619,19.8618,42.5137,8.43499,31.5439,55.7271,13.472,62.9114,19.6451,2.95182,334.141,10.9562,7.75955,3.69965,8.52743,5.97153,14.6627,3.81467,23.8916,34.1032,0.0198266,67.2306
-72.0104,8.28559,7.45914,36.7768,7.63636,31.5439,68.1952,10.2519,57.3413,25.2143,9.35996,325.836,7.09196,7.42753,0.0834406,13.5797,4.24649,13.9146,13.4251,27.8864,6.71239,0.0151611,66.015
-66.5141,8.64044,12.9629,34.7801,12.2944,31.5439,67.4794,15.5102,62.6782,19.6536,3.93145,325.42,17.6644,16.6545,3.85376,12.1954,6.4243,13.4572,3.79523,15.7304,19.1885,0.00595558,64.993
